43.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINEST;VALIDATION,FINEST;VISUALFORCE,FINEST;WAVE,INFO;WORKFLOW,FINEST
13:50:35.0 (508054519)|STATEMENT_EXECUTE|[16]
13:50:35.0 (508057455)|STATEMENT_EXECUTE|[17]
13:50:35.0 (508092695)|SYSTEM_METHOD_ENTRY|[17]|Map<Id,Account>.get(Object)
13:50:35.0 (508126111)|SYSTEM_METHOD_EXIT|[17]|Map<Id,Account>.get(Object)
13:50:35.0 (508144746)|VARIABLE_SCOPE_BEGIN|[17]|oldAccount|Account|true|false
13:50:35.0 (509059032)|VARIABLE_ASSIGNMENT|[17]|oldAccount|{"Student__c":false,"LastModifiedDate":"2018-07-13T17:48:42.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Plan__c":true,"Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Staff_Indicator__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":false,"Canada_Only__c":true,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-07-13T17:48:42.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":false,"Special_Handling__c":false,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}|0x3acbc4c3
13:50:35.0 (509084481)|STATEMENT_EXECUTE|[18]
13:50:35.0 (509090939)|HEAP_ALLOCATE|[18]|Bytes:14
13:50:35.0 (509113615)|HEAP_ALLOCATE|[18]|Bytes:18
13:50:35.0 (509130886)|SYSTEM_METHOD_ENTRY|[18]|System.debug(ANY)
13:50:35.0 (509150465)|USER_DEBUG|[18]|DEBUG|record type===null
13:50:35.0 (509159387)|SYSTEM_METHOD_EXIT|[18]|System.debug(ANY)
13:50:35.0 (509206942)|SYSTEM_METHOD_ENTRY|[19]|Id.compareTo(Id, Id, Boolean)
13:50:35.0 (509234617)|SYSTEM_METHOD_EXIT|[19]|Id.compareTo(Id, Id, Boolean)
13:50:35.0 (509240878)|STATEMENT_EXECUTE|[19]
13:50:35.0 (509249845)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
13:50:35.0 (509261080)|HEAP_ALLOCATE|[16]|Bytes:5
13:50:35.0 (509269230)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
13:50:35.0 (509282227)|VARIABLE_ASSIGNMENT|[16]|accnt|null|
13:50:35.0 (509293268)|SYSTEM_METHOD_ENTRY|[31]|System.isBatch()
13:50:35.0 (509308519)|SYSTEM_METHOD_EXIT|[31]|System.isBatch()
13:50:35.0 (509314411)|STATEMENT_EXECUTE|[31]
13:50:35.0 (509322227)|METHOD_EXIT|[26]|01p1f00000098lG|C360_AccountTriggerHandler.onAfterUpdate(List<SObject>, Map<Id,SObject>, List<SObject>, Map<Id,SObject>)
13:50:35.0 (509334312)|STATEMENT_EXECUTE|[28]
13:50:35.0 (509339988)|STATEMENT_EXECUTE|[31]
13:50:35.0 (509345310)|METHOD_EXIT|[5]|01p1f00000098kw|C360_BaseTriggerHandler.run()
13:50:35.509 (509356801)|CUMULATIVE_LIMIT_USAGE
13:50:35.509 (509356801)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 6 out of 200
  Number of query rows: 7 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

13:50:35.509 (509356801)|LIMIT_USAGE_FOR_NS|CRMfusionDBR101|
  Number of SOQL queries: 1 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

13:50:35.509 (509356801)|TOTAL_EMAIL_RECIPIENTS_QUEUED|0
13:50:35.509 (509356801)|STATIC_VARIABLE_LIST|
  int:BYTES:0
  int:BYTES:0
  char[]:DigitOnes:0
  char[]:DigitTens:0
  Boolean:FALSE:0
  int:MAX_EXPONENT:0
  double:MAX_VALUE:0
  int:MAX_VALUE:0
  int:MIN_EXPONENT:0
  double:MIN_NORMAL:0
  double:MIN_VALUE:0
  int:MIN_VALUE:0
  double:NEGATIVE_INFINITY:0
  double:NaN:0
  double:POSITIVE_INFINITY:0
  int:SIZE:0
  int:SIZE:0
  Boolean:TRUE:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcParameterizedTypes:0
  String:__sfdcParameterizedTypes:0
  String:__sfdcProperties:0
  String:__sfdcProperties:0
  String:__sfdcProperties:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcSuppressedCodeLocations:0
  String:_sfdcSuppressedCodeLocations:0
  String:_static_ACCOUNTID_FIELD_NAME:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_PREFIX:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_REPLACE:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_SUFFIX:0
  String:_static_ACCOUNT_OBJECT_NAME:0
  String:_static_ACCOUNT_PREFIX:0
  String:_static_ACTION_NAME_BLOCK:0
  String:_static_ACTION_NAME_CONVERT:0
  String:_static_ACTION_NAME_MERGE:0
  String:_static_ACTION_NAME_NONE:0
  String:_static_ACTION_NAME_WARN:0
  String:_static_ALPHA_CLEAN_REGEX_FIND1:0
  String:_static_ALPHA_CLEAN_REGEX_FIND2:0
  String:_static_ALPHA_CLEAN_REGEX_REPLACE1:0
  String:_static_ALPHA_CLEAN_REGEX_REPLACE2:0
  String:_static_ARRAY_SEPARATOR:0
  String:_static_ARRAY_SEPARATOR_REPLACEMENT:0
  String:_static_CONTACT_OBJECT_NAME:0
  String:_static_CONTACT_PREFIX:0
  String:_static_DEFAULT_NAME_FIELD:0
  String:_static_DEFAULT_REDIRECT_PAGE_NAME:0
  Set<Id>:_static_DEV_ORG_IDS:0
  Integer:_static_DML_ROWS_BUFFER:0
  Double:_static_E:0
  String:_static_EXCEPTION_EMAIL_DISPLAY_NAME:0
  Map<String,Integer>:_static_FEATURE_CODES:0
  String:_static_FUZZY_RULE_SET_NAME_ENGLISH:0
  String:_static_HASH_GEN_ENCRYPTION:0
  Integer:_static_ID_PLUS_SEPARATOR_LENGTH:0
  Integer:_static_ID_PLUS_TWO_SEPARATORS_LENGTH:0
  String:_static_ISPERSONACCOUNT_FIELD_NAME:0
  Integer:_static_KEYS_PER_HASH:0
  Integer:_static_KEY_REBUILD_DML_COUNT:0
  Integer:_static_KEY_REBUILD_SOQL_COUNT:0
  Decimal:_static_KEY_VERSION:0
  String:_static_LEAD_OBJECT_NAME:0
  String:_static_LEAD_PREFIX:0
  Integer:_static_LIMIT_MATCHES_PER_KEY:0
  String:_static_MAPPING_TYPE:0
  Integer:_static_MATCHING_DML_COUNT:0
  Integer:_static_MATCHING_SOQL_COUNT:0
  Integer:_static_MAX_DAILY_LICENSE_CHECK_FAILURES_TO_IGNORE:0
  Integer:_static_MAX_HASH_KEY_BITS:0
  Integer:_static_MAX_KEYS_STRING_LENGTH:0
  Integer:_static_MAX_SCENARIO_RULES_PER_TYPE:0
  Integer:_static_MIN_HASH_KEY_BITS:0
  String:_static_NAMESPACE_NAME:0
  Map<String,Integer>:_static_ORG_TYPE_CODES:0
  String:_static_PAIR_SEPARATOR:0
  String:_static_PAIR_SEPARATOR_REPLACEMENT:0
  String:_static_PARENTID_FIELD_NAME:0
  Double:_static_PI:0
  String:_static_PSEPCHAR:0
  String:_static_PSEPCHAR:0
  String:_static_SEPCHAR:0
  String:_static_SEPCHAR:0
  String:_static_SETTING_NAME_ADMIN_EMAIL:0
  String:_static_SETTING_NAME_BYPASS_CREATES_WARNINGS:0
  String:_static_SETTING_NAME_COUNTRY_FILTERS:0
  String:_static_SETTING_NAME_DAILY_LICENSE_CHECK_FAILURE_COUNT:0
  String:_static_SETTING_NAME_DISABLE_DUPEBLOCKER:0
  String:_static_SETTING_NAME_DISABLE_PA_CHECK_CACHING:0
  String:_static_SETTING_NAME_DISABLE_REMINDERS:0
  String:_static_SETTING_NAME_DISABLE_RULE_LIMITS:0
  String:_static_SETTING_NAME_FUZZY_RULES:0
  String:_static_SETTING_NAME_IGNORE_LEAD_SOURCES:0
  String:_static_SETTING_NAME_INSERT_ACTION_TRACKING_FIELD:0
  String:_static_SETTING_NAME_KEY_BUILDER_BATCH_SIZE:0
  String:_static_SETTING_NAME_KEY_BUILDER_TYPE:0
  String:_static_SETTING_NAME_LAST_AUTH_RESPONSE:0
  String:_static_SETTING_NAME_LAST_LICENSE_CHECK_DATE:0
  String:_static_SETTING_NAME_LICENSE_EXPIRATION_DATE:0
  String:_static_SETTING_NAME_LICENSE_STRING:0
  String:_static_SETTING_NAME_LICENSE_VERIFICATION:0
  String:_static_SETTING_NAME_NAME_CLEAN_PREFIX:0
  String:_static_SETTING_NAME_NAME_CLEAN_REPLACE:0
  String:_static_SETTING_NAME_NAME_CLEAN_SUFFIX:0
  String:_static_SETTING_NAME_NICKNAME_FILTERS:0
  String:_static_SETTING_NAME_REDIRECT_PAGE:0
  String:_static_SETTING_NAME_REDIRECT_SCONTROL_ID:0
  String:_static_SETTING_NAME_UPDATE_ACTION_TRACKING_FIELD:0
  String:_static_SETTING_PREFIX_BATCH_KEY_REBUILD_NUMBER:0
  String:_static_SETTING_PREFIX_CONVERT_DISPLAY_FIELDS:0
  String:_static_SUPPORT_EMAIL_ADDRESS:0
  Integer:_static_TASK_QUERY_LIMIT:0
  Integer:_static_USER_COUNT_LIMIT:0
  String:_static_USER_OBJECT_NAME:0
  String:_static_VERSION_STRING_OVERRIDE:0
  Set<String>:_static_accountFieldsForContactScenarios:0
  Boolean:_static_actionTracked:0
  Boolean:_static_activityRemindersEnabled:0
  Set<String>:_static_allKeyHashes:0
  Set<String>:_static_allNewKeyStrings:0
  Map<Id,CRMfusionDBR101.DB_Scenario.ScenarioData>:_static_allScenarios:0
  Set<Id>:_static_autoMergedConverted:0
  Datetime:_static_beforeDeleteTime:0
  Boolean:_static_bypassBlocks:0
  Map<String,String>:_static_cache:0
  Boolean:_static_cachePersonAccountCheck:0
  Integer:_static_cachedUserCount:0
  Boolean:_static_campaignsEnabled:0
  Boolean:_static_checkForMatching:0
  Boolean:_static_checkedForActivityReminders:0
  Boolean:_static_checkedForCampaigns:0
  Boolean:_static_checkedForRecordTypes:0
  Boolean:_static_customFuzzyRulesInUse:0
  Set<String>:_static_enabledObjects:0
  Map<String,Set<String>>:_static_findKeysMap:0
  Map<String,List<CRMfusionDBR101.DB_KeyFilter.ReplaceRule>>:_static_fuzzyRuleSets:0
  Boolean:_static_generateCustomTriggerException:0
  Map<String,Integer>:_static_hashIndexes:0
  List<Integer>:_static_hexCharIntVals1:0
  List<Integer>:_static_hexCharIntVals2:0
  List<Integer>:_static_hexCharIntVals3:0
  List<Integer>:_static_hexCharIntVals4:0
  List<Integer>:_static_hexCharIntVals5:0
  List<Integer>:_static_hexCharIntVals6:0
  List<String>:_static_ignoreLeadSourcePatterns:0
  Set<String>:_static_ignoreLeadSources:0
  Boolean:_static_insertTrigger:0
  Boolean:_static_isConvert:0
  Boolean:_static_isDbDisabled:0
  Boolean:_static_isDevOrg:0
  Boolean:_static_isImportingSettings:0
  Boolean:_static_isLeadConversion:0
  Boolean:_static_isMerge:0
  Boolean:_static_isPushUpgrade:0
  Map<Id,Account>:_static_loadedAccounts:0
  Set<Id>:_static_mergeMasterIds:0
  String:_static_nameCleanPrefixRegex:0
  List<CRMfusionDBR101.DB_KeyFilter.ReplaceRule>:_static_nameCleanReplaceRules:0
  String:_static_nameCleanSuffixRegex:0
  List<CRMfusionDBR101.DB_BuildKeyUpdates.CompiledKey>:_static_newKeys:0
  Map<String,List<CRMfusionDBR101.DB_BuildKeyUpdates.CompiledKey>>:_static_newKeysMap:0
  Map<Schema.SObjectType,String>:_static_objectNameFields:0
  Map<String,List<CRMfusionDBR101.DB_BuildKeyUpdates.CompiledKey>>:_static_oldKeysMap:0
  Map<Id,Set<Id>>:_static_oppsByDeletedAccounts:0
  Boolean:_static_parentIdInUse:0
  Set<String>:_static_potentialDupes:0
  Map<String,Set<String>>:_static_potentialDupesByKey:0
  Boolean:_static_preventBlocking:0
  Boolean:_static_preventMatching:0
  Boolean:_static_recordTypesEnabled:0
  Boolean:_static_savedIsPersonAccountEnabled:0
  Boolean:_static_scenariosLoaded:0
  Map<String,Set<Id>>:_static_searchKeys:0
  Integer:_static_testCallouts:0
  SObject:_static_testDataCopy:0
  String:_static_testResponseType:0
  String:_static_triggeringObjectName:0
  Boolean:_static_triggersDisabled:0
  Set<String>:_static_typesLoaded:0
  Boolean:_static_updateTrigger:0
  char[]:digits:0
  long:serialVersionUID:0
  long:serialVersionUID:0
  long:serialVersionUID:0
  int[]:sizeTable:0

13:50:35.509 (509356801)|CUMULATIVE_LIMIT_USAGE_END

13:50:35.0 (510966275)|CODE_UNIT_FINISHED|C360_AccountTrigger on Account trigger event AfterUpdate|__sfdc_trigger/C360_AccountTrigger
13:50:35.0 (511084285)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Account
13:50:35.0 (517599482)|WF_RULE_EVAL_BEGIN|Workflow
13:50:35.0 (517654492)|WF_CRITERIA_BEGIN|[Account: MDM Holding Account 02 0011f000004f4aC]|Assign_Consumer_Sales_Parent_Account3010P000000Pfbt|01Q0P0000009NLq|ON_CREATE_ONLY|0
13:50:35.0 (517689878)|WF_RULE_NOT_EVALUATED
13:50:35.0 (517703309)|WF_CRITERIA_BEGIN|[Account: MDM Holding Account 02 0011f000004f4aC]|Set Default Record Type for Converted Leads|01Q0P000000YOl9|ON_CREATE_ONLY|0
13:50:35.0 (517713796)|WF_RULE_NOT_EVALUATED
13:50:35.0 (517721081)|WF_CRITERIA_BEGIN|[Account: MDM Holding Account 02 0011f000004f4aC]|Update_Account_Validation_To_Fail301U0000000kHuN|01QU0000000g8Im|ON_ALL_CHANGES|0
13:50:35.0 (517841522)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
13:50:35.0 (517872854)|WF_CRITERIA_END|true
13:50:35.0 (518436253)|WF_CRITERIA_BEGIN|[Account: MDM Holding Account 02 0011f000004f4aC]|Update_Account_To_Changed301U0000000kHuI|01QU0000000g8IX|ON_ALL_CHANGES|0
13:50:35.0 (518501757)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
13:50:35.0 (518509763)|WF_CRITERIA_END|true
13:50:35.0 (518561904)|WF_SPOOL_ACTION_BEGIN|Workflow
13:50:35.0 (518598835)|WF_ACTION| Flow Trigger: 2;
13:50:35.0 (518605462)|WF_RULE_EVAL_END
13:50:35.0 (519990637)|WF_FLOW_ACTION_BEGIN|09LU0000000fzQm
13:50:35.0 (520027304)|WF_FLOW_ACTION_DETAIL|09LU0000000fzQm|[Account: MDM Holding Account 02 0011f000004f4aC]|Id=09LU0000000fzQm|CurrentRule:Update_Account_To_Changed301U0000000kHuI (Id=01QU0000000g8IX)
13:50:35.521 (521343548)|FLOW_CREATE_INTERVIEW_BEGIN|00D1f0000008dFY|300U0000000g1Q5|301U0000000kHuN
13:50:35.521 (522330215)|FLOW_CREATE_INTERVIEW_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|Update Account Validation To Fail
13:50:35.0 (522632178)|WF_FLOW_ACTION_DETAIL|Param Name: myVariable_current, Param Value: ENCODED:{![treatNullAsNull]{!ID:this}}, Evaluated Param Value: {Entity type: Account, id: 0011f000004f4aCAAQ}|Param Name: myVariable_old, Param Value: {!old}, Evaluated Param Value: {Entity type: Account, id: 0011f000004f4aCAAQ}
13:50:35.522 (522709119)|FLOW_START_INTERVIEWS_BEGIN|1
13:50:35.522 (522838881)|FLOW_START_INTERVIEW_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|Update Account Validation To Fail
13:50:35.522 (522875014)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOQL queries: 6 out of 200
13:50:35.522 (522886722)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOQL query rows: 7 out of 50000
13:50:35.522 (522894743)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOSL queries: 0 out of 20
13:50:35.522 (522902165)|FLOW_START_INTERVIEW_LIMIT_USAGE|DML statements: 1 out of 150
13:50:35.522 (522910089)|FLOW_START_INTERVIEW_LIMIT_USAGE|DML rows: 1 out of 10000
13:50:35.522 (522918524)|FLOW_START_INTERVIEW_LIMIT_USAGE|CPU time in ms: 0 out of 65000
13:50:35.522 (523134466)|FLOW_START_INTERVIEW_LIMIT_USAGE|Heap size in bytes: 8914 out of 12000000
13:50:35.522 (523146297)|FLOW_START_INTERVIEW_LIMIT_USAGE|Callouts: 0 out of 0
13:50:35.522 (523155234)|FLOW_START_INTERVIEW_LIMIT_USAGE|Email invocations: 0 out of 10
13:50:35.522 (523163298)|FLOW_START_INTERVIEW_LIMIT_USAGE|Future calls: 0 out of 0
13:50:35.522 (523171022)|FLOW_START_INTERVIEW_LIMIT_USAGE|Jobs in queue: 0 out of 1
13:50:35.522 (523178990)|FLOW_START_INTERVIEW_LIMIT_USAGE|Push notifications: 0 out of 10
13:50:35.522 (523802343)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|myVariable_old|moduleapi.interaction.SObjectRowWithSavePoint@7af083d2
13:50:35.522 (524993414)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|myVariable_current|{Id=0011f000004f4aCAAQ, IsDeleted=false, MasterRecordId=null, Name=MDM Holding Account 02, Type=null, RecordTypeId=012U0000000g3HKIAY, ParentId=null, BillingStreet=null, BillingCity=null, BillingState=null, BillingPostalCode=null, BillingCountry=Canada, BillingStateCode=null, BillingCountryCode=CA, BillingLatitude=null, BillingLongitude=null, BillingGeocodeAccuracy=null, ShippingStreet=null, ShippingCity=null, ShippingState=null, ShippingPostalCode=null, ShippingCountry=Canada, ShippingStateCode=null, ShippingCountryCode=CA, ShippingLatitude=null, ShippingLongitude=null, ShippingGeocodeAccuracy=null, Phone=null, Fax=null, AccountNumber=null, Website=null, PhotoUrl=null, Sic=null, Industry=null, AnnualRevenue=null, NumberOfEmployees=null, Ownership=null, TickerSymbol=null, Description=null, Rating=null, Site=null, OwnerId=0051f000000IdnFAAS, CreatedDate=2018-05-16 17:31:42, CreatedById=0051f000000IdnFAAS, LastModifiedDate=2018-07-13 17:50:35, LastModifiedById=0051f000000IdnFAAS, SystemModstamp=2018-07-13 17:50:35, LastActivityDate=null, LastViewedDate=null, LastReferencedDate=null, IsPartner=false, IsCustomerPortal=false, ChannelProgramName=null, ChannelProgramLevelName=null, Jigsaw=null, JigsawCompanyId=null, AccountSource=null, SicDesc=null, Address__c='''Canada', Assistance_Indicator__c=false, Bad_Address__c=false, Bad_Other_Address__c=false, Branch__c=null, Changed__c=false, Channel__c=null, Claims_Indicator__c=false, Deleted__c=false, Emergency_Hours__c=null, Error_Messages__c=null, External_ID__c=MDMHOLDING02, Inquiry_Hours__c=null, Last_Synch_Date__c=null, Operating_Name__c=null, Short_Name__c=null, Status__c=null, Transaction_ID__c=null, Translated_Account_Name_Link__c=null, Translated_Account_Name__c=null, Translated_Operating_Name_Link__c=null, Translated_Operating_Name__c=null, Validation__c=null, assocId__c=null, Billing_ID__c=null, Customer_ID__c=null, Locations__c=null, Plan_Right__c=false, Travel_Only__c=false, Lead_Type__c=null, Retirement_Redefined__c=false, CRM_Manager__c=null, Customer_ID_MPS__c=null, Customer_ID_SLX__c=null, Reassignment_Date__c=null, Sponsor_Account__c=null, Star_Rating__c=null, Account_End__c=null, Account_Since__c=null, Disabled__c=false, Source_System_Code__c=null, Sponsor_Number__c=null, Student__c=false, System_of_Record__c=null, Product_Propensity__c=null, Active_GRS_Member__c=null, Advice__c=false, Do_Not_Call_Sponsor__c=false, Market_Source__c=N/A, MDM_Enterprise_ID__c=null, Sponsor_ID__c=null, C360_Inactivate_Date__c=null, Staff_Ind_Test__c=false, VO_Client_Number__c=null, Manulife_Staff_Indicator__c=false, GB_Canada_Only_Indicator__c=false, GB_OTIP_Indicator__c=false, GB_Data_Constraint_Indicator__c=false, Canada_Only__c=true, Special_Handling__c=false, Staff_Plan__c=true, GB_OTIP_Staff_Indicator__c=false}
13:50:35.522 (525144626)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowAssignment|myVariable_waitStartTimeAssignment
13:50:35.522 (525352717)|FLOW_ASSIGNMENT_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|myVariable_waitStartTimeVariable|ASSIGN|13/07/2018 1:50 PM
13:50:35.522 (525379457)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|myVariable_waitStartTimeVariable|2018-07-13T17:50:35Z
13:50:35.522 (525652835)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowAssignment|myVariable_waitStartTimeAssignment
13:50:35.522 (525727510)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision3_myRule_2_Error_Messages_c
13:50:35.522 (526242667)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_3_myRule_2_Error_Messages_c|true
13:50:35.522 (526267389)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_3_myRule_2_Error_Messages_c|true
13:50:35.522 (526443237)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision3_myRule_2_Error_Messages_c
13:50:35.522 (526488141)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision4_myRule_2_External_ID_c
13:50:35.522 (526822991)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_4_myRule_2_External_ID_c|true
13:50:35.522 (526835897)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_4_myRule_2_External_ID_c|true
13:50:35.522 (526993818)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision4_myRule_2_External_ID_c
13:50:35.522 (527034871)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision5_myRule_2_Validation_c
13:50:35.522 (527454984)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_5_myRule_2_Validation_c|true
13:50:35.522 (527469238)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_5_myRule_2_Validation_c|true
13:50:35.522 (527664415)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision5_myRule_2_Validation_c
13:50:35.522 (527709087)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision6_myRule_2_Changed_c
13:50:35.522 (528020784)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_6_myRule_2_Changed_c|true
13:50:35.522 (528034952)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_6_myRule_2_Changed_c|true
13:50:35.522 (528215502)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision6_myRule_2_Changed_c
13:50:35.522 (528272747)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision7_myRule_2_Transaction_ID_c
13:50:35.522 (528818614)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_7_myRule_2_Transaction_ID_c|true
13:50:35.522 (528832190)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_7_myRule_2_Transaction_ID_c|true
13:50:35.522 (528997337)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision7_myRule_2_Transaction_ID_c
13:50:35.522 (529038870)|FLOW_ELEMENT_BEGIN|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision8_myRule_2_Changed_c
13:50:35.522 (529316299)|FLOW_RULE_DETAIL|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_8_myRule_2_Changed_c|false
13:50:35.522 (529328716)|FLOW_VALUE_ASSIGNMENT|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|isChangedRule_8_myRule_2_Changed_c|false
13:50:35.522 (529481623)|FLOW_ELEMENT_END|57668c3dae29ae23d4db4b7fbdd016493f1d91a-796d|FlowDecision|isChangedDecision8_myRule_2_Changed_c
