43.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINEST;VALIDATION,FINEST;VISUALFORCE,FINEST;WAVE,INFO;WORKFLOW,FINEST
12:06:36.160 (212001430)|ENTERING_MANAGED_PKG|CRMfusionDBR101
12:06:36.212 (212766207)|CUMULATIVE_LIMIT_USAGE
12:06:36.212 (212766207)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 5 out of 200
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:06:36.212 (212766207)|LIMIT_USAGE_FOR_NS|CRMfusionDBR101|
  Number of SOQL queries: 1 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:06:36.212 (212766207)|CUMULATIVE_LIMIT_USAGE_END

12:06:36.0 (215999642)|CODE_UNIT_STARTED|[EXTERNAL]|01q1f0000008SRE|C360_AccountTrigger on Account trigger event AfterUpdate|__sfdc_trigger/C360_AccountTrigger
12:06:36.0 (216045183)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:06:36.0 (216059407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:06:36.0 (216136876)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:06:36.0 (216147992)|VARIABLE_SCOPE_BEGIN|[4]|this|C360_AccountTrigger|true|false
12:06:36.0 (216191722)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x7c33742b
12:06:36.0 (216256902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:06:36.0 (216269324)|VARIABLE_SCOPE_BEGIN|[4]|this|C360_AccountTrigger|true|false
12:06:36.0 (216289907)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x7c33742b
12:06:36.0 (216299343)|STATEMENT_EXECUTE|[4]
12:06:36.0 (216302441)|STATEMENT_EXECUTE|[5]
12:06:36.0 (221885313)|HEAP_ALLOCATE|[5]|Bytes:4
12:06:36.0 (221898705)|HEAP_ALLOCATE|[5]|Bytes:5
12:06:36.0 (221917114)|METHOD_ENTRY|[4]|01p1f00000098lG|C360_AccountTriggerHandler.C360_AccountTriggerHandler()
12:06:36.0 (221923791)|STATEMENT_EXECUTE|[4]
12:06:36.0 (221928631)|STATEMENT_EXECUTE|[4]
12:06:36.0 (221935165)|METHOD_EXIT|[4]|C360_AccountTriggerHandler
12:06:36.0 (221952827)|HEAP_ALLOCATE|[5]|Bytes:4
12:06:36.0 (221966061)|CONSTRUCTOR_ENTRY|[5]|01p1f00000098lG|<init>()|C360_AccountTriggerHandler
12:06:36.0 (221989240)|VARIABLE_SCOPE_BEGIN|[4]|this|C360_AccountTriggerHandler|true|false
12:06:36.0 (222023267)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x401bbcdc
12:06:36.0 (222037038)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:31
12:06:36.0 (222047994)|METHOD_ENTRY|[4]|01p1f00000098kw|C360_BaseTriggerHandler.C360_BaseTriggerHandler()
12:06:36.0 (222053047)|STATEMENT_EXECUTE|[4]
12:06:36.0 (222056543)|STATEMENT_EXECUTE|[4]
12:06:36.0 (222061121)|METHOD_EXIT|[4]|C360_BaseTriggerHandler
12:06:36.0 (222067906)|CONSTRUCTOR_ENTRY|[EXTERNAL]|01p1f00000098kw|<init>()|C360_BaseTriggerHandler
12:06:36.0 (222080388)|VARIABLE_SCOPE_BEGIN|[4]|this|C360_BaseTriggerHandler|true|false
12:06:36.0 (222097625)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x401bbcdc
12:06:36.0 (222116634)|STATEMENT_EXECUTE|[4]
12:06:36.0 (222121644)|CONSTRUCTOR_EXIT|[EXTERNAL]|01p1f00000098kw|<init>()|C360_BaseTriggerHandler
12:06:36.0 (222127924)|STATEMENT_EXECUTE|[4]
12:06:36.0 (222131436)|CONSTRUCTOR_EXIT|[5]|01p1f00000098lG|<init>()|C360_AccountTriggerHandler
12:06:36.0 (222151760)|METHOD_ENTRY|[5]|01p1f00000098kw|C360_BaseTriggerHandler.run()
12:06:36.0 (222158736)|VARIABLE_SCOPE_BEGIN|[5]|this|C360_BaseTriggerHandler|true|false
12:06:36.0 (222174326)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x401bbcdc
12:06:36.0 (222181704)|STATEMENT_EXECUTE|[5]
12:06:36.0 (222188939)|METHOD_ENTRY|[6]|01p1f00000098kw|C360_BaseTriggerHandler.isTriggerActive()
12:06:36.0 (222203953)|VARIABLE_SCOPE_BEGIN|[37]|this|C360_BaseTriggerHandler|true|false
12:06:36.0 (222219042)|VARIABLE_ASSIGNMENT|[37]|this|{}|0x401bbcdc
12:06:36.0 (222229479)|STATEMENT_EXECUTE|[37]
12:06:36.0 (222236128)|HEAP_ALLOCATE|[38]|Bytes:70
12:06:36.0 (222253720)|HEAP_ALLOCATE|[38]|Bytes:4
12:06:36.0 (222272622)|METHOD_ENTRY|[38]|01p1f00000098lG|C360_AccountTriggerHandler.getTriggerID()
12:06:36.0 (222290275)|VARIABLE_SCOPE_BEGIN|[6]|this|C360_AccountTriggerHandler|true|false
12:06:36.0 (222306518)|VARIABLE_ASSIGNMENT|[6]|this|{}|0x401bbcdc
12:06:36.0 (222313507)|STATEMENT_EXECUTE|[6]
12:06:36.0 (222315803)|STATEMENT_EXECUTE|[7]
12:06:36.0 (222321683)|METHOD_EXIT|[38]|01p1f00000098lG|C360_AccountTriggerHandler.getTriggerID()
12:06:36.0 (222669325)|SOQL_EXECUTE_BEGIN|[38]|Aggregations:0|SELECT Active__c FROM C360_Trigger__mdt 
12:06:36.0 (227865112)|SOQL_EXECUTE_END|[38]|Rows:1
12:06:36.0 (227879914)|LIMIT_USAGE|[38]|SOQL_ROWS|5|50000
12:06:36.0 (227896996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:06:36.0 (227941059)|SYSTEM_METHOD_ENTRY|[38]|Database.QueryLocator.iterator()
12:06:36.0 (228041329)|HEAP_ALLOCATE|[38]|Bytes:54
12:06:36.0 (228051612)|HEAP_ALLOCATE|[38]|Bytes:8
12:06:36.0 (228062458)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
12:06:36.0 (228067004)|STATEMENT_EXECUTE|[7]
12:06:36.0 (228075881)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
12:06:36.0 (228083925)|HEAP_ALLOCATE|[38]|Bytes:28
12:06:36.0 (228139896)|HEAP_ALLOCATE|[38]|Bytes:8
12:06:36.0 (228157242)|HEAP_ALLOCATE|[38]|Bytes:8
12:06:36.0 (228161575)|HEAP_ALLOCATE|[38]|Bytes:8
12:06:36.0 (228173317)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
12:06:36.0 (228208308)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x536b748b
12:06:36.0 (228218177)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
12:06:36.0 (228249378)|VARIABLE_ASSIGNMENT|[15]|values|[{"Active__c":true,"Id":"m0D1f00000000KLEAY"}]|0x4dea0ec8
12:06:36.0 (228256735)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
12:06:36.0 (228277819)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Active__c FRO (50 more) ..."}|0x759945f8
12:06:36.0 (228284134)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
12:06:36.0 (228293623)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
12:06:36.0 (228298878)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
12:06:36.0 (228306746)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49995
12:06:36.0 (228361078)|HEAP_ALLOCATE|[38]|Bytes:28
12:06:36.0 (228372188)|SYSTEM_METHOD_EXIT|[38]|Database.QueryLocator.iterator()
12:06:36.0 (228387729)|METHOD_ENTRY|[38]||Database.QueryLocatorIterator.hasNext()
12:06:36.0 (228505330)|METHOD_EXIT|[38]||Database.QueryLocatorIterator.hasNext()
12:06:36.0 (228517157)|METHOD_ENTRY|[38]||Database.QueryLocatorIterator.next()
12:06:36.0 (228620846)|METHOD_EXIT|[38]||Database.QueryLocatorIterator.next()
12:06:36.0 (228631643)|VARIABLE_SCOPE_BEGIN|[38]|t|C360_Trigger__mdt|true|false
12:06:36.0 (228653277)|VARIABLE_ASSIGNMENT|[38]|t|{"Active__c":true,"Id":"m0D1f00000000KLEAY"}|0x5c971a23
12:06:36.0 (228660806)|STATEMENT_EXECUTE|[38]
12:06:36.0 (228663535)|STATEMENT_EXECUTE|[39]
12:06:36.0 (228702979)|METHOD_EXIT|[6]|01p1f00000098kw|C360_BaseTriggerHandler.isTriggerActive()
12:06:36.0 (228711944)|STATEMENT_EXECUTE|[6]
12:06:36.0 (228720956)|STATEMENT_EXECUTE|[21]
12:06:36.0 (228726676)|STATEMENT_EXECUTE|[22]
12:06:36.0 (228732341)|STATEMENT_EXECUTE|[25]
12:06:36.0 (228735239)|STATEMENT_EXECUTE|[26]
12:06:36.0 (228811623)|METHOD_ENTRY|[26]|01p1f00000098lG|C360_AccountTriggerHandler.onAfterUpdate(List<SObject>, Map<Id,SObject>, List<SObject>, Map<Id,SObject>)
12:06:36.0 (228840090)|VARIABLE_SCOPE_BEGIN|[10]|this|C360_AccountTriggerHandler|true|false
12:06:36.0 (228863155)|VARIABLE_ASSIGNMENT|[10]|this|{}|0x401bbcdc
12:06:36.0 (228871364)|VARIABLE_SCOPE_BEGIN|[10]|newSObjectList|List<SObject>|true|false
12:06:36.0 (230025927)|VARIABLE_ASSIGNMENT|[10]|newSObjectList|[{"Student__c":false,"LastModifiedDate":"2018-06-29T16:06:36.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":false,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:06:36.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":false,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}]|0x7e1fe878
12:06:36.0 (230063198)|VARIABLE_SCOPE_BEGIN|[10]|newSObjectMap|Map<Id,SObject>|true|false
12:06:36.0 (230769835)|VARIABLE_ASSIGNMENT|[10]|newSObjectMap|{"0011f000004f4aCAAQ":{"Student__c":false,"LastModifiedDate":"2018-06-29T16:06:36.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":false,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:06:36.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":false,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}}|0x2d043c26
12:06:36.0 (230797212)|VARIABLE_SCOPE_BEGIN|[10]|oldSObjectList|List<SObject>|true|false
12:06:36.0 (231735775)|VARIABLE_ASSIGNMENT|[10]|oldSObjectList|[{"Student__c":false,"LastModifiedDate":"2018-06-29T16:03:35.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":true,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:03:35.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":true,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}]|0x49267da7
12:06:36.0 (231772487)|VARIABLE_SCOPE_BEGIN|[10]|oldSObjectMap|Map<Id,SObject>|true|false
12:06:36.0 (232446591)|VARIABLE_ASSIGNMENT|[10]|oldSObjectMap|{"0011f000004f4aCAAQ":{"Student__c":false,"LastModifiedDate":"2018-06-29T16:03:35.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":true,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:03:35.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":true,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}}|0x3ede10df
12:06:36.0 (232487867)|STATEMENT_EXECUTE|[10]
12:06:36.0 (232490975)|STATEMENT_EXECUTE|[12]
12:06:36.0 (232526366)|SYSTEM_METHOD_ENTRY|[12]|Schema.SObjectType.getDescribe()
12:06:36.0 (232648317)|HEAP_ALLOCATE|[12]|Bytes:4
12:06:36.0 (232664074)|SYSTEM_METHOD_EXIT|[12]|Schema.SObjectType.getDescribe()
12:06:36.0 (232685816)|LIMIT_USAGE|[12]|RECORD_TYPE_DESCRIBES|2|100
12:06:36.0 (233625803)|HEAP_ALLOCATE|[12]|Bytes:56
12:06:36.0 (233640048)|HEAP_ALLOCATE|[12]|Bytes:16
12:06:36.0 (233665200)|SYSTEM_METHOD_ENTRY|[12]|Map<String,Schema.RecordTypeInfo>.get(Object)
12:06:36.0 (233686277)|SYSTEM_METHOD_EXIT|[12]|Map<String,Schema.RecordTypeInfo>.get(Object)
12:06:36.0 (233713825)|HEAP_ALLOCATE|[12]|Bytes:4
12:06:36.0 (233721827)|VARIABLE_SCOPE_BEGIN|[12]|recordTypeIdValue|Id|false|false
12:06:36.0 (233833471)|VARIABLE_ASSIGNMENT|[12]|recordTypeIdValue|"012U0000000g55AIAQ"
12:06:36.0 (233842278)|STATEMENT_EXECUTE|[13]
12:06:36.0 (233854408)|HEAP_ALLOCATE|[13]|Bytes:4
12:06:36.0 (233869705)|SYSTEM_CONSTRUCTOR_ENTRY|[13]|<init>(Integer)
12:06:36.0 (233891324)|SYSTEM_CONSTRUCTOR_EXIT|[13]|<init>(Integer)
12:06:36.0 (233897596)|VARIABLE_SCOPE_BEGIN|[13]|accountIdSet|Set<Id>|true|false
12:06:36.0 (233923224)|VARIABLE_ASSIGNMENT|[13]|accountIdSet|[]|0x3f037354
12:06:36.0 (233929989)|STATEMENT_EXECUTE|[14]
12:06:36.0 (233941152)|HEAP_ALLOCATE|[14]|Bytes:4
12:06:36.0 (233949348)|VARIABLE_SCOPE_BEGIN|[14]|accountMap|Map<Id,Account>|true|false
12:06:36.0 (233966418)|VARIABLE_ASSIGNMENT|[14]|accountMap|{}|0x33ea9d9e
12:06:36.0 (233981778)|SYSTEM_METHOD_ENTRY|[16]|List<Account>.iterator()
12:06:36.0 (234004055)|SYSTEM_METHOD_EXIT|[16]|List<Account>.iterator()
12:06:36.0 (234017528)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
12:06:36.0 (234028868)|HEAP_ALLOCATE|[16]|Bytes:5
12:06:36.0 (234036943)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
12:06:36.0 (234063882)|VARIABLE_SCOPE_BEGIN|[16]|accnt|Account|true|false
12:06:36.0 (234812557)|VARIABLE_ASSIGNMENT|[16]|accnt|{"Student__c":false,"LastModifiedDate":"2018-06-29T16:06:36.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":false,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:06:36.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":false,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}|0x495b1501
12:06:36.0 (234845733)|STATEMENT_EXECUTE|[16]
12:06:36.0 (234848760)|STATEMENT_EXECUTE|[17]
12:06:36.0 (234881250)|SYSTEM_METHOD_ENTRY|[17]|Map<Id,Account>.get(Object)
12:06:36.0 (234913571)|SYSTEM_METHOD_EXIT|[17]|Map<Id,Account>.get(Object)
12:06:36.0 (234929850)|VARIABLE_SCOPE_BEGIN|[17]|oldAccount|Account|true|false
12:06:36.0 (235621200)|VARIABLE_ASSIGNMENT|[17]|oldAccount|{"Student__c":false,"LastModifiedDate":"2018-06-29T16:03:35.000Z","GB_Canada_Only_Indicator__c":false,"External_ID__c":"MDMHOLDING02","BillingCountryCode":"CA","Name":"MDM Holding Account  (2 more) ...","CreatedById":"0051f000000IdnFAAS","OwnerId":"0051f000000IdnFAAS","Assistance_Indicator__c":false,"RecordTypeId":"012U0000000g3HKIAY","Claims_Indicator__c":false,"ShippingCountry":"Canada","Staff_Ind_Test__c":false,"Do_Not_Call_Sponsor__c":false,"GB_OTIP_Indicator__c":false,"Bad_Address__c":false,"Travel_Only__c":false,"GB_Data_Constraint_Indicator__c":true,"IsDeleted":false,"IsCustomerPortal":false,"Retirement_Redefined__c":false,"Changed__c":false,"Deleted__c":false,"Advice__c":false,"SystemModstamp":"2018-06-29T16:03:35.000Z","ShippingCountryCode":"CA","Address__c":"'''Canada'","Manulife_Staff_Indicator__c":true,"BillingCountry":"Canada","CreatedDate":"2018-05-16T17:31:42.000Z","Bad_Other_Address__c":false,"Id":"0011f000004f4aCAAQ","Market_Source__c":"N/A","Disabled__c":false,"Plan_Right__c":false,"LastModifiedById":"0051f000000IdnFAAS","IsPartner":false}|0x23f0e673
12:06:36.0 (235645281)|STATEMENT_EXECUTE|[18]
12:06:36.0 (235651404)|HEAP_ALLOCATE|[18]|Bytes:14
12:06:36.0 (235680613)|HEAP_ALLOCATE|[18]|Bytes:18
12:06:36.0 (235697160)|SYSTEM_METHOD_ENTRY|[18]|System.debug(ANY)
12:06:36.0 (235718035)|USER_DEBUG|[18]|DEBUG|record type===null
12:06:36.0 (235726741)|SYSTEM_METHOD_EXIT|[18]|System.debug(ANY)
12:06:36.0 (235768707)|SYSTEM_METHOD_ENTRY|[19]|Id.compareTo(Id, Id, Boolean)
12:06:36.0 (235798771)|SYSTEM_METHOD_EXIT|[19]|Id.compareTo(Id, Id, Boolean)
12:06:36.0 (235805105)|STATEMENT_EXECUTE|[19]
12:06:36.0 (235813548)|SYSTEM_METHOD_ENTRY|[16]|system.ListIterator.hasNext()
12:06:36.0 (235824497)|HEAP_ALLOCATE|[16]|Bytes:5
12:06:36.0 (235832415)|SYSTEM_METHOD_EXIT|[16]|system.ListIterator.hasNext()
12:06:36.0 (235846480)|VARIABLE_ASSIGNMENT|[16]|accnt|null|
12:06:36.0 (235853485)|STATEMENT_EXECUTE|[29]
12:06:36.0 (235857281)|HEAP_ALLOCATE|[29]|Bytes:17
12:06:36.0 (235876380)|SYSTEM_METHOD_ENTRY|[29]|String.valueOf(Object)
12:06:36.0 (235903808)|HEAP_ALLOCATE|[29]|Bytes:2
12:06:36.0 (235917631)|SYSTEM_METHOD_EXIT|[29]|String.valueOf(Object)
12:06:36.0 (235924987)|HEAP_ALLOCATE|[29]|Bytes:19
12:06:36.0 (235933718)|SYSTEM_METHOD_ENTRY|[29]|System.debug(ANY)
12:06:36.0 (235939848)|USER_DEBUG|[29]|DEBUG|accountIdLst====={}
12:06:36.0 (235946034)|SYSTEM_METHOD_EXIT|[29]|System.debug(ANY)
12:06:36.0 (235952462)|SYSTEM_METHOD_ENTRY|[30]|System.isBatch()
12:06:36.0 (235964904)|SYSTEM_METHOD_EXIT|[30]|System.isBatch()
12:06:36.0 (235970615)|STATEMENT_EXECUTE|[30]
12:06:36.0 (235977244)|METHOD_EXIT|[26]|01p1f00000098lG|C360_AccountTriggerHandler.onAfterUpdate(List<SObject>, Map<Id,SObject>, List<SObject>, Map<Id,SObject>)
12:06:36.0 (235987023)|STATEMENT_EXECUTE|[28]
12:06:36.0 (235992907)|STATEMENT_EXECUTE|[31]
12:06:36.0 (235997308)|METHOD_EXIT|[5]|01p1f00000098kw|C360_BaseTriggerHandler.run()
12:06:36.236 (236006784)|CUMULATIVE_LIMIT_USAGE
12:06:36.236 (236006784)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 5 out of 200
  Number of query rows: 5 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 1 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:06:36.236 (236006784)|LIMIT_USAGE_FOR_NS|CRMfusionDBR101|
  Number of SOQL queries: 1 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

12:06:36.236 (236006784)|TOTAL_EMAIL_RECIPIENTS_QUEUED|0
12:06:36.236 (236006784)|STATIC_VARIABLE_LIST|
  int:BYTES:0
  int:BYTES:0
  char[]:DigitOnes:0
  char[]:DigitTens:0
  Boolean:FALSE:0
  int:MAX_EXPONENT:0
  double:MAX_VALUE:0
  int:MAX_VALUE:0
  int:MIN_EXPONENT:0
  double:MIN_NORMAL:0
  double:MIN_VALUE:0
  int:MIN_VALUE:0
  double:NEGATIVE_INFINITY:0
  double:NaN:0
  double:POSITIVE_INFINITY:0
  int:SIZE:0
  int:SIZE:0
  Boolean:TRUE:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcInnerTypes:0
  String:__sfdcParameterizedTypes:0
  String:__sfdcParameterizedTypes:0
  String:__sfdcProperties:0
  String:__sfdcProperties:0
  String:__sfdcProperties:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcSuppressedCodeLocations:0
  String:_sfdcSuppressedCodeLocations:0
  String:_static_ACCOUNTID_FIELD_NAME:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_PREFIX:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_REPLACE:0
  String:_static_ACCOUNT_NAME_FILTER_TYPE_SUFFIX:0
  String:_static_ACCOUNT_OBJECT_NAME:0
  String:_static_ACCOUNT_PREFIX:0
  String:_static_ACTION_NAME_BLOCK:0
